AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,AvgMonthlyCharge,DayMinsPerCall,DataUsagePerWeek,HighValueCustomer,HighDayMinutes,HighDataUser,HighServiceCalls,HasOverageFee,RoamingUser,TenureGroupNumeric,TenureCycleSin,TenureCycleCos,DataPlan_DataUsage,HighServiceCalls_ContractRenewal,MonthlyCharge_AccountWeeks,OverageFee_DataUsage,Churn
0.1765142210610446,1,1,1.3965451294763827,1.828049990930535,-0.3272040346804992,-0.8798050595456615,0.7781533731359138,-0.5805541912191772,-0.2405997881878995,-0.009546071325721309,0.14125031607866698,1.2044649856735523,1,0,1,1,1,1,4,0.6376740519638825,1.2707162600339408,1.4089289949392525,0.0,0.6419450789914052,1.13487045629777,1
-1.2110374270438171,1,0,-0.6421523937506931,-1.333568566400845,-0.20346009405506313,-0.17489750215729705,-0.5071514271807716,0.38377256699468,0.23723622145565781,0.822131495835215,-0.1704007103768681,-0.6379272694999446,0,0,0,0,1,1,3,0.15378959594864205,1.4233327253470645,-0.5891222077390313,0.0,-1.1251255849412751,-0.6324045035200989,0
-0.8326142502879457,1,1,1.3965451294763827,0.47307060921708655,-1.0511984335636453,-0.3762996614111154,0.6551576984644607,0.6456884766330117,-0.2405997881878995,1.0649673868283538,-0.7942684817308795,2.2725184669335503,1,0,1,0,1,1,3,1.2988490605259402,-0.4938402623591836,1.4089289949392525,0.0,-0.4015835414638163,1.7705956746723004,0
1.6397505045170806,0,0,-0.6421523937506931,-1.333568566400845,-2.4400856477476407,-0.5777018206649338,-1.5526146618881231,1.2568255991224524,1.0826383923634892,-1.4113758394943656,-1.9629949163618003,-0.6379272694999446,0,0,0,0,1,1,5,1.2988490605259402,0.5153365609682146,-0.5891222077390313,0.0,-0.18623849281662563,-0.6324045035200989,1
-0.9587553092065695,1,0,-0.42962408051852685,1.3763901970260524,0.5907174353320617,-0.8294545197322069,0.15087543231150277,0.5940989792800073,0.1637229892028025,0.9031739430617571,0.9861023661686045,-0.3108181715887717,0,0,0,0,1,1,3,1.3493560606701906,0.35128466005659936,-0.5891222077390313,0.0,-0.7086883854712297,-0.384686857420341,0
0.37833991533084266,1,1,1.0974312071496304,1.3763901970260524,-0.4454072018450946,0.17755627653688516,0.5444615912601523,-0.3107014358342296,-0.7551924139578842,-0.24801045366534022,-0.530576236275604,0.8266599672381463,0,0,1,0,1,1,4,1.3799579019047343,0.1822669699967777,1.1157786254343307,0.0,0.6817810263282845,0.9949538740177915,0
0.12605779749359508,1,0,-0.44536691853572435,0.47307060921708655,-0.2681024510982012,0.8824638339252496,-0.4764025085129083,0.17741457758266133,-0.6449225655786015,-0.5700586495461085,-0.671556855993056,-0.45676612147021917,0,0,0,0,1,1,4,0.3207784390488764,1.392359084108438,-0.5891222077390313,0.0,-0.18804265709818724,-0.42388796639909054,0
-1.539004180232239,1,1,0.6723745806852978,0.47307060921708655,-0.5857734628530514,-1.3329599178667528,0.027879757640049654,-0.6242068428255656,-1.4903247364864332,2.2858725096758543,0.20875510445054504,2.3417993156964148,0,0,0,0,1,1,2,-1.4112986115536155,0.18226696999677794,0.6991965214010205,0.0,-1.2247154532834748,0.4925203696581381,0
-0.8326142502879457,1,0,-0.3745241474583356,1.3763901970260524,0.947173861312794,-2.188919094695481,0.009430406439331424,-0.9456490955635182,-0.2405997881878995,0.5852436618099591,2.5775119684406347,-0.2558610338291382,0,1,0,0,1,1,3,1.2988490605259402,-0.4938402623591836,-0.5891222077390313,0.0,-0.6592182008708112,-0.42525424618517865,0
1.5136094455984568,1,0,-0.6421523937506931,-0.43024897859187927,-0.03169611676901088,0.42930897560415815,-0.8146406138594043,-1.080575473255992,-0.6449225655786015,-1.161796350436856,-0.3257776543742243,-0.6379272694999446,0,0,0,0,1,1,5,0.7829597701555789,1.181820903488861,-0.5891222077390313,0.0,0.45496149285036214,-0.6324045035200989,0
1.0595016334914111,1,0,-0.6421523937506931,1.828049990930535,-0.22192933892453115,-1.433660997493662,-0.5686492645164981,0.19725669194920187,0.09020975694994782,-0.9704478212799938,0.6957654921356675,-0.6379272694999446,0,0,0,1,1,1,4,-1.4215490501239076,0.010748149304515073,-0.5891222077390313,0.0,0.382073255875274,-0.6324045035200989,1
-0.07576789677620298,1,0,-0.3351670524153419,0.47307060921708655,-0.8074044012866676,-0.9301555993591161,-0.9437860722644302,-0.8861227524638973,-0.05681670755576218,-0.69495201253456,-0.2947075076098325,-0.33247859445831063,0,0,0,0,1,1,3,-0.9479403724155245,1.0758486691615872,-0.5891222077390313,0.0,-0.5967941167287802,-0.39014403307756507,0
-0.4037346499646248,1,1,1.380802291459185,0.47307060921708655,0.9194699940085921,1.1342165329925227,1.2578365043545807,-1.3623334972608638,-0.27735640431432684,0.8118560119138869,0.02376986219369766,1.6791659442997844,1,1,1,0,1,1,3,-1.067985668880856,-0.9328485722482714,1.393500028123204,0.0,0.3093654353283421,0.7190527355864017,0
-0.05053968499247821,1,0,-0.4217526615099281,-0.43024897859187927,-0.6319465750267215,0.07685519690997597,-0.5194509946479171,0.5940989792800073,0.42101930208779514,-0.4915157371442661,-0.6347013419996904,-0.4208237497011217,0,0,0,0,1,1,3,-0.8143004798044603,1.181820903488861,-0.5891222077390313,0.0,-0.3355511287586626,-0.37551212978701654,0
0.02514495035869606,1,0,-0.6421523937506931,-1.333568566400845,-0.40292793864531795,-0.3259491215976608,-0.6916449391879512,0.1377303488495809,-0.05681670755576218,-0.6209188468077173,-0.2595322849738834,-0.6379272694999446,0,0,0,0,1,1,3,-0.3521191486977575,1.392359084108438,-0.5891222077390313,0.0,-0.38686156092627405,-0.6324045035200989,0
0.32788349176339315,1,0,-0.6421523937506931,0.47307060921708655,-0.19607239610727634,-0.22524804197075163,-0.8761384511951309,-1.013112284409755,-2.078430594509273,-0.8469540856635022,-0.13750739060178624,-0.6379272694999446,0,0,0,0,1,1,4,1.2988490605259402,0.5153365609682146,-0.5891222077390313,0.0,-0.3154166553764352,-0.6324045035200989,0
0.4287963388982922,1,1,1.3965451294763827,1.828049990930535,-0.1665216043161271,0.6810616746714312,0.9626468851430935,-0.028943411829357356,-0.2405997881878995,-0.09852720048421644,-0.5270281031784604,1.049642107087544,1,0,1,1,1,1,4,1.3799579019047343,-0.16077067138774684,1.4089289949392525,0.0,1.0182937481251522,1.4208439364079959,1
-1.639917027367138,1,0,-0.6421523937506931,-1.333568566400845,-1.15832005380656,-0.3259491215976608,-0.999134125866584,0.6814042824927841,-0.4611394849464642,1.4604221823726171,-0.9067373163140212,-0.6379272694999446,0,0,0,0,1,1,2,-1.3301897701748213,-0.49384026235918427,-0.5891222077390313,0.0,-1.5234850583100734,-0.6324045035200989,0
0.32788349176339315,1,0,-0.6421523937506931,1.828049990930535,-0.6042427077225194,0.9328143737387041,-1.0606319632023107,-0.7948490263778119,-0.4611394849464642,-0.9287115124836796,-0.9169570371634221,-0.6379272694999446,0,0,0,1,1,1,4,1.2988490605259402,0.5153365609682146,-0.5891222077390313,0.0,-0.43882149223524775,-0.6324045035200989,1
-0.8326142502879457,1,0,-0.6421523937506931,0.47307060921708655,1.294395664858793,1.3356186922463409,0.5383118075265799,1.0623728783303577,-0.4978961010728915,0.9781602365869297,0.1751973323678787,-0.6379272694999446,0,1,0,0,1,1,3,1.2988490605259402,-0.4938402623591836,-0.5891222077390313,0.0,-0.448203146499368,-0.6324045035200989,1
0.6306220331680903,1,0,-0.6421523937506931,1.3763901970260524,1.2925487403718463,-0.22524804197075163,0.5383118075265799,1.2092045246427554,0.8988553117313518,-0.38885294808377757,1.111616427856973,-0.6379272694999446,0,1,0,0,1,1,4,0.6376740519638833,-1.2492199614249095,-0.5891222077390313,0.0,0.912136721798068,-0.6324045035200989,1
-0.45419107353207433,1,1,2.1836870303362574,-1.333568566400845,-1.5498680450392817,-0.678402900291843,1.1471403971502732,1.2012676788961394,1.1193950084899171,0.8120321583189427,-1.1214953094595883,2.3417993156964148,1,0,1,0,1,1,3,-0.8143004798044597,-1.1603246048798304,2.180377335741679,0.0,0.2001052464369727,2.3919789270364697,0
-0.807386038504221,1,0,-0.6421523937506931,-1.333568566400845,0.3007502908814135,-0.678402900291843,-0.13816440316641224,0.7091832426059406,0.6048023827199325,0.4398367190714647,0.5902030383195761,-0.6379272694999446,0,0,0,0,1,1,3,1.2291734072659455,-0.6505341279945934,-0.5891222077390313,0.0,-0.6986211487801162,-0.6324045035200989,0
-0.20190895569482675,1,1,1.8688302699923076,1.828049990930535,-0.842495966538657,0.22790681635033977,0.7781533731359138,-0.7631016433913473,0.5680457665935051,0.3101332818710955,-0.8565182425162581,1.9933805882441473,1,0,1,1,1,1,3,-1.380696770319072,0.3512846600565984,1.8717979994207083,0.0,0.2690243219926253,1.427715052774079,1
0.756763092086714,1,1,1.380802291459185,1.3763901970260524,0.6350436230187845,0.7314122144848858,1.2578365043545807,-0.7789753348845799,-0.27735640431432684,-0.17254892977125957,0.01616145255634528,0.8716940667635154,1,0,1,0,1,1,4,-0.18513030559752283,-1.4018364267380339,1.393500028123204,0.0,1.58245591896946,1.019149735810957,0
0.655850244951815,1,1,1.3099595203817964,1.3763901970260524,-2.6811092932941984,0.6307111348579766,-0.5194509946479171,1.050467609710433,-0.3876262526936095,-0.8222337298375586,-2.676222763797724,0.864351550536553,0,0,1,0,1,1,4,0.48286110111773467,-1.3197421457144591,1.3240696774509857,0.0,0.1473875661297427,1.8694762024468647,0
1.2360991159774846,1,0,-0.6421523937506931,1.828049990930535,-0.01692072087343625,0.026504657096521365,-0.6916449391879512,-0.6321436885721815,1.3031780891220546,-1.0595233953959635,-0.12308834589155677,-0.6379272694999446,0,0,0,1,1,1,4,-0.9479403724155245,1.0758486691615872,-0.5891222077390313,0.0,0.39253740870833126,-0.6324045035200989,1
0.2521988564122189,1,0,-0.6421523937506931,-1.333568566400845,-0.06309383304710629,-1.9371663956282081,-0.5071514271807716,-0.0011644517162008611,0.3475060698349398,-0.6480846690738811,1.4494687757775802,-0.6379272694999446,0,0,0,0,1,1,4,1.0366449592319749,0.9543448708573024,-0.5891222077390313,0.0,-0.1205669129677839,-0.6324045035200989,0
0.8576759392216131,1,0,-0.3902669854755331,1.3763901970260524,-0.4546418242798286,-0.023845882716933237,-0.925336721063712,-1.290901885541319,-2.3724835235206925,-1.043414154259543,-0.4497346399200038,-0.45548733689589166,0,0,0,0,1,1,4,-0.8143004798044597,-1.1603246048798304,-0.5891222077390313,0.0,-0.03613202459070167,-0.4595542236056935,0
0.5801656096006408,1,0,-0.6421523937506931,-0.43024897859187927,2.441335771252757,0.580360595044522,0.7843031568694862,-0.4178488534135469,0.9356119278577798,-0.2627840843515888,1.390933668977013,-0.6379272694999446,1,1,0,0,1,1,4,0.916599662766643,-1.054352370552557,-0.5891222077390313,0.0,1.044201547208376,-0.6324045035200989,1
-0.4037346499646248,1,1,1.3335737774075926,1.828049990930535,-1.6625304387430369,-0.6280523604783884,0.2984702419172464,0.6377516308863957,-0.3508696365671815,0.24167009874916687,-1.2429368695573566,1.6250703828881174,0,0,1,1,1,1,3,-1.067985668880856,-0.9328485722482714,1.3472131276750585,0.0,-0.1690989321417906,1.6923841004058833,1
-1.236265638827542,1,0,-0.6421523937506931,-0.43024897859187927,0.6664413392968804,-1.685413696560935,-0.015168728494959111,0.31630937814844307,-1.8578908977507078,1.3542074056489681,2.013201764567125,-0.6379272694999446,0,0,0,0,1,1,2,-0.01567035482444054,1.4337077026035445,-0.5891222077390313,0.0,-0.9923390938183424,-0.6324045035200989,0
-1.236265638827542,1,0,-0.6421523937506931,1.828049990930535,-0.458335673253722,0.47965951541761276,-1.1221298005380371,-1.3424913828943237,-1.1962718074750136,0.2787827913220182,-0.6605516363163816,-0.6379272694999446,0,0,0,1,1,1,2,-0.01567035482444054,1.4337077026035445,-0.5891222077390313,0.0,-1.3300786473266712,-0.6324045035200989,1
2.6614930817579334,1,0,-0.4138812425013294,-1.333568566400845,-1.036423037668071,1.8894746301943417,-0.6362968855857974,0.9433201921311157,1.1193950084899171,-1.3344091954328365,-1.4219193973375135,-0.5347817571446716,0,0,0,0,1,1,5,1.2291734072659455,0.6720304266036242,-0.5891222077390313,0.0,1.5509191273277632,-0.34606562300196597,0
1.3370119631123836,1,1,1.2706024253388029,0.47307060921708655,0.2305671603774353,-0.9301555993591161,0.925748182741657,-0.707543723165035,-0.4611394849464642,-0.5531582414928126,0.7231814552808485,0.5776523459635109,1,0,1,0,1,1,4,-0.3521191486977575,1.392359084108438,1.2854972604108645,0.0,1.9189325574806952,0.9639266132941855,0
-1.1605810034763675,1,1,0.9085171509432601,-0.43024897859187927,0.5149935313672424,-0.47700074103802464,1.0118451550116745,-0.024974988956049386,-1.0860019590957313,2.115043163098055,0.6340984528616869,2.089712615727613,1,0,1,0,1,1,3,0.48286110111773434,1.34123844432349,0.9306310236417485,0.0,-0.6002941954350097,0.9308975938142177,0
0.9333605745727873,0,0,-0.6421523937506931,-1.333568566400845,0.30259721536836015,1.43631977187325,-0.445653589845045,-0.4853120422597838,1.8177707148920386,-0.8884252441954762,-0.4909290810200754,-0.6379272694999446,0,0,0,0,1,1,4,-1.1726858384595258,-0.7975850089489764,-0.5891222077390313,0.0,0.396867402984079,-0.6324045035200989,1
1.1604144806263101,1,0,-0.6421523937506931,0.47307060921708655,0.5463912476453383,0.17755627653688516,-0.5686492645164981,-1.358365074387556,0.3842626859613678,-0.9982331339294087,0.23824818272118575,-0.6379272694999446,0,0,0,0,1,1,4,-1.260514116914827,0.6720304266036234,-0.5891222077390313,0.0,0.44990983286198966,-0.6324045035200989,0
-0.6560167678018725,1,0,-0.6421523937506931,0.47307060921708655,2.489355807913374,0.07685519690997597,0.7228053195337596,-0.6202384199522576,-1.6741078171185706,0.8252578175651942,1.8318585312801323,-0.6379272694999446,1,1,0,0,1,1,3,0.48286110111773467,-1.3197421457144591,-0.5891222077390313,0.0,-0.20283680420699224,-0.6324045035200989,1
0.7063066685192645,1,1,1.546102090639759,0.47307060921708655,0.2434956317860627,-0.07419642253038784,1.4484798000953327,0.47107787020745745,0.016696524697093148,-0.06968813021958234,0.1416082417858348,1.0201710410515048,1,0,1,0,1,1,4,0.15378959594864208,-1.4018364267380339,1.5555041796917135,0.0,1.6714012180504456,1.8497128064713575,0
0.12605779749359508,1,0,-0.6421523937506931,-0.43024897859187927,0.21394483999491398,1.1845670728059772,-0.38415575250931844,-0.005132874589509537,-0.7551924139578842,-0.5260947502182771,-0.4579030006922199,-0.6379272694999446,0,0,0,0,1,1,4,0.3207784390488764,1.392359084108438,-0.5891222077390313,0.0,-0.13067023294452879,-0.6324045035200989,0
0.9333605745727873,1,0,-0.4217526615099281,1.3763901970260524,-0.15544005739444638,0.832113294111795,-0.8884380186622765,-1.7036178643653568,2.479389805167733,-1.0505182295433064,-0.576148065296718,-0.4817376869108633,0,0,0,0,1,1,4,-1.1726858384595258,-0.7975850089489764,-0.5891222077390313,0.0,0.03834387695216048,-0.5042919431129513,0
-0.807386038504221,1,0,-0.6421523937506931,-0.43024897859187927,-0.820332872695295,0.026504657096521365,-0.7531427765236778,0.7369622027190971,0.12696637307637515,-0.010421573561396525,-0.764196450789471,-0.6379272694999446,0,0,0,0,1,1,3,1.2291734072659455,-0.6505341279945934,-0.5891222077390313,0.0,-0.947595819635615,-0.6324045035200989,0
1.3117837513286588,1,0,-0.38239556646693434,-1.333568566400845,0.9065415225999647,0.07685519690997597,0.003280622705758682,-0.7988174492511205,0.8253420794784971,-0.8483434275571783,0.5810645600370503,-0.47177661659268216,0,1,0,0,1,1,4,-0.5142018107666159,1.34123844432349,-0.5891222077390313,0.0,1.0650937695888592,-0.4216479030288763,0
1.2613273277612091,1,0,-0.6421523937506931,-1.333568566400845,-0.17760315123780832,-0.5777018206649338,-0.6916449391879512,-0.2670487842278405,-2.188700442888555,-1.0656958104009304,0.08314704294840038,-0.6379272694999446,0,0,0,0,1,1,4,-0.8143004798044603,1.181820903488861,-0.5891222077390313,0.0,0.40877488724238553,-0.6324045035200989,0
-0.7821578267204962,1,0,-0.3981384044841319,-1.333568566400845,-0.04462458817763828,1.2349176126194317,-0.19351245676856604,0.49885683032061395,0.23723622145565781,0.36515816510764326,-0.6432035254644566,-0.2993855635762268,0,0,0,0,1,1,3,1.1413451288106446,-0.7975850089489761,-0.5891222077390313,0.0,-0.701868644486927,-0.3538979013105875,0
0.37833991533084266,1,1,0.8455457988744701,0.47307060921708655,0.4595857967588383,0.8824638339252496,0.9626468851430935,0.1655093089627374,-1.1962718074750136,-0.06588873736935835,-0.1738295784959567,0.6145930370317259,1,0,1,0,1,1,4,1.3799579019047343,0.1822669699967777,0.8689151563775543,0.0,0.9664059833874411,0.9394765599129107,0
0.756763092086714,1,0,-0.6421523937506931,-0.43024897859187927,-1.298686314814517,-0.27559858178420626,-0.5686492645164981,2.6021209531738827,-1.3432982719807236,-0.8769110054144068,-1.0450496996161576,-0.6379272694999446,0,0,0,0,1,1,4,-0.18513030559752283,-1.4018364267380339,-0.5891222077390313,0.0,0.17856352491512711,-0.6324045035200989,0
-1.4128631213136151,1,0,-0.6421523937506931,-0.43024897859187927,-0.6910481586090189,0.328607895977249,-0.2611600778378653,2.336236620662243,0.3107494537085125,1.5985013921133615,-0.7776245132675368,-0.6379272694999446,0,0,0,0,1,1,2,-1.067985668880856,0.9543448708573021,-0.5891222077390313,0.0,-1.198735487628988,-0.6324045035200989,0
0.22697064462849412,1,0,-0.45323833754432313,1.3763901970260524,-1.4722972165875163,-0.5273512808514792,-1.03603282826802,0.6417200537597036,0.3107494537085125,-0.8787651571898983,-1.1061207734016918,-0.4702797638637879,0,0,0,0,1,1,4,0.916599662766643,1.0758486691615876,-0.5891222077390313,0.0,-0.47923477214222726,-0.40992331602732934,0
0.05037316214242082,1,0,-0.45323833754432313,1.828049990930535,-0.22192933892453115,1.0335154533656135,-0.4210544549107545,0.23694092068228229,1.0091251601106346,-0.5015091133126164,-0.6921004799955995,-0.4589957971382774,0,0,0,1,1,1,3,-0.18513030559752397,1.4233327253470645,-0.5891222077390313,0.0,-0.20709463191147764,-0.4293689725176999,0
1.6145222927333558,1,0,-0.6421523937506931,-1.333568566400845,0.6793698107055078,1.2852681524328864,-0.13816440316641224,-0.20355401825491226,0.7885854633520698,-0.9747929712368704,-0.1958621521331138,-0.6379272694999446,0,1,0,0,1,1,5,1.2291734072659455,0.6720304266036242,-0.5891222077390313,0.0,1.1719363783429364,-0.6324045035200989,0
1.1604144806263101,1,1,2.35685824852543,0.47307060921708655,1.174345573207251,1.2852681524328864,2.567740439605556,1.4433414741679307,1.4134479375013365,0.1874164068546341,0.12136712029858827,1.3581258444805457,1,1,1,0,1,1,4,-1.260514116914827,0.6720304266036234,2.350095970718213,0.0,2.5661945351337305,2.3919789270364697,0
-0.4037346499646248,1,1,1.8058589179235176,-0.43024897859187927,-0.12404234111635097,0.328607895977249,1.5899248259675036,0.9155412320179592,0.4577759182142225,1.0092280587785973,-0.35030098843200547,2.166025997004786,1,0,1,0,1,1,3,-1.067985668880856,-0.9328485722482714,1.8100821321565144,0.0,0.4749877163756954,2.3919789270364697,0
0.3531117035471179,1,0,-0.6421523937506931,-0.43024897859187927,0.37647419484623224,-0.42665020122457004,-0.07666656583068567,0.8718885804115709,-0.5346527171993188,-0.5057056954575441,0.47637269190286613,-0.6379272694999446,0,0,0,0,1,1,4,1.3493560606701906,0.35128466005659936,-0.5891222077390313,0.0,0.2391834447755964,-0.6324045035200989,0
-0.10099610855992773,1,0,-0.6421523937506931,-0.43024897859187927,-0.5211311058099134,0.328607895977249,-1.0606319632023107,-0.9059648668304378,1.6339876342599011,-0.7424394369449246,-0.6495666491474428,-0.6379272694999446,0,0,0,0,1,1,3,-1.067985668880856,0.9543448708573021,-0.5891222077390313,0.0,-0.6780536759703141,-0.6324045035200989,0
0.02514495035869606,1,0,-0.6421523937506931,-0.43024897859187927,-1.4168894819791122,-1.5343620771205713,-0.9376362885308575,1.4671520114077792,0.3475060698349398,-0.7427534436377857,-0.5767940233645603,-0.6379272694999446,0,0,0,0,1,1,3,-0.3521191486977575,1.392359084108438,-0.5891222077390313,0.0,-0.5340813663016994,-0.6324045035200989,0
0.655850244951815,1,1,1.2706024253388029,-0.43024897859187927,-0.4620295222276154,-1.5847126169340258,0.6182589960630243,-0.4734067736398599,-0.4611394849464642,-0.36967096562823004,0.5646764276583702,0.8340636711003334,1,0,1,0,1,1,4,0.48286110111773467,-1.3197421457144591,1.2854972604108645,0.0,0.9951643620355324,1.077812388254334,0
1.9677172577055024,1,0,-0.6421523937506931,-0.43024897859187927,-0.16836852880307432,-2.339970714135845,-0.6301471018522247,-0.19561717250829563,1.1193950084899171,-1.1931670997958737,1.90592166851869,-0.6379272694999446,0,0,0,0,1,1,5,0.48286110111773467,-1.3197421457144591,-0.5891222077390313,0.0,0.9280133674758101,-0.6324045035200989,0
-1.6146888155834132,1,0,-0.6421523937506931,-1.333568566400845,0.48359581508914695,-0.5777018206649338,-0.3226579151735919,-0.29879616721430496,-0.6816791817050288,2.2858725096758543,0.6811215910570142,-0.6379272694999446,0,0,0,0,1,1,2,-1.380696770319072,-0.3297883614475683,-0.5891222077390313,0.0,-1.3621927715384676,-0.6324045035200989,0
-0.6812449795855972,1,0,-0.3745241474583356,-1.333568566400845,0.14560863397788198,1.3356186922463409,-0.4210544549107545,-0.7472279518981154,-0.42438286882003684,0.08242898786532592,-0.5553066656052404,-0.28642633268280276,0,0,0,0,1,1,3,0.6376740519638833,-1.2492199614249095,-0.5891222077390313,0.0,-0.7240237818645033,-0.41175031806686574,0
2.4722814933799975,1,1,1.0580741121066366,-1.333568566400845,0.9379392388780601,1.0335154533656135,1.4361802326281874,0.36393045262814017,-0.8287056462107388,-0.7488451734792891,0.08172316363245377,0.19947202115265797,1,1,1,0,1,1,5,-1.260514116914827,0.6720304266036234,1.0772062083942096,0.0,2.5661945351337305,1.2498206585331273,0
-0.5046474970995238,1,0,-0.6421523937506931,1.828049990930535,-0.25148013071568037,0.07685519690997597,-0.5686492645164981,0.3282146467683677,1.0826383923634892,-0.18885726730849342,-0.3340437479785997,-0.6379272694999446,0,0,0,1,1,1,3,-0.5142018107666154,-1.3197421457144594,-0.5891222077390313,0.0,-0.6693936874188184,-0.6324045035200989,0
-0.7317014031530467,1,0,-0.6421523937506931,-1.333568566400845,-0.24593935725483979,0.07685519690997597,-0.3226579151735919,1.1893624102762155,1.1193950084899171,0.20907934409712325,-0.32966523932780695,-0.6379272694999446,0,0,0,0,1,1,3,0.916599662766643,-1.054352370552557,-0.5891222077390313,0.0,-0.7181061230209813,-0.6324045035200989,0
0.37833991533084266,1,0,-0.6421523937506931,1.3763901970260524,-0.783394382956359,1.2852681524328864,-1.3681211498809434,-1.6083757154059632,0.7885854633520698,-1.0809494796660788,-1.1333456736476961,-0.6379272694999446,0,0,0,0,1,1,4,1.3799579019047343,0.1822669699967777,-0.5891222077390313,0.0,-0.619959586104031,-0.6324045035200989,0
0.6810784567355398,1,0,-0.6421523937506931,0.47307060921708655,-0.5931611608008387,-0.3259491215976608,-0.38415575250931844,1.6338257720867173,-1.2330284236014408,-0.7779712567839773,-0.4225203491011067,-0.6379272694999446,0,0,0,0,1,1,4,0.3207784390488763,-1.3708627854994073,-0.5891222077390313,0.0,0.2662459089990202,-0.6324045035200989,0
0.8324477274378883,1,0,-0.6421523937506931,-0.43024897859187927,0.07357857898695715,0.5300100552310674,-0.8761384511951309,-1.5369441036864184,-1.5270813526128608,-1.017790499914619,-0.29273460386249056,-0.6379272694999446,0,0,0,0,1,1,4,-0.6690147616127629,-1.2492199614249104,-0.5891222077390313,0.0,-0.012317056074088728,-0.6324045035200989,0
